artistName,id,genres
Azu Tiwaline,0HZwEDqo4wYPQIGacES3mB,experimental dub
R. Turman,2W2BiVgO5bISQejnz7HPhE,"ambient industrial, mandible"
Mars89,5RtVtFkrk7Teybt7WGZDGK,experimental techno
Julie Byrne,10duXbKJkvdGK5RgktEnxV,"ambient folk, indie folk"
Ana Roxanne,2fSBHYgZUSIQPolv5skG5I,"ambient, art pop, experimental electronic, fourth world"
Karmin,4M0DLz8te9Q1lNIXBBwvfG,"dance pop, electropop, post-teen pop, viral pop"
Mik,5G9kmDLg3OeUyj8KVBLzbu,"indie pop rap, pop rap, rap, rhode island rap"
Herbie Hancock,2ZvrvbQNrHKwjT7qfGFFUW,"contemporary post-bop, instrumental funk, jazz, jazz funk, jazz fusion, jazz piano"
Kxllswxtch,2VDZoCBGjxbHJbnzSX5nP6,"aesthetic rap, dark trap, meme rap, oc rap, scream rap, underground hip hop"
Keepitinside,78cc6k0CLZpWYSO4x5xnro,"chill r&b, lo-fi chill, sad lo-fi"
HelloHeathen,4QnKWBfaPK0IxGqYSEntty,
Sweet Trip,5NtMqQLCzdVvL7F8vFp3zM,"art pop, dream pop, glitchbreak, nu gaze, shoegaze"
Smidley,4VaBF2UB61CMQ45Xtp6vPc,indie punk
Kardashev,5UYpPowESfmqU3fD6fJFox,"blackened deathcore, brutal deathcore, progressive death metal"
Matt Ox,2J6pigOrBmKQgqJUY5UM7r,"melodic rap, plugg, underground hip hop, vapor trap"
oaf1,3x2XRFCUMHeXZ9uRit3pKu,glitchcore
Aarigod,3PcDrMW2mUYxuKB5Ue3c86,
Spooky Black,62TFj06qes00QmQuKmK7c2,"alternative r&b, underground hip hop"
Sidezz,130OLOykvWZS3fkhSq1GrR,study beats
Eazy Chilly,5U8CoE6n8Qk0CamwlGzvUJ,
Timestreet,1ZUmSYkOlZf9weqimkmtC6,
luv.fi,2u6hFkHXuIM5BIG1Dp7r2N,
Lazy Leopard,41IKlkMyLVlT0OAkxXQtw4,study beats
Obie Hans,59WcuCFVwOnZdOUvAHW1NV,"lo-fi jazzhop, study beats"
Madbank,0PWa4U2yMdW9jOhrKv6SzI,
Odinson,2NsbX1kNxxmyCPYNUwylr5,
Basicboy,6NhNVWuAGFt7hfq9M4kj9U,
Rhode Chain,7bNOMStsWlhQ05wzIu8vIW,
Pluto Tracks,1JFmZ9XvgZnVttQHe8RSj1,
hinako fukushi,5glOFLmRNoXs1AC2jGYS6j,study beats
minor5,59n0ix9TW7WoF1LCr1og2g,
Dream Phobia,5PYBO1ouuWJGeyAJyimodq,study beats
Cardamom,55z2VFr6FxKYEOctgA2ICi,
Blue Cousins,5xTmsiaHwO4F5BolRtmvCY,
Broken Embrace,5xJZJn5NZIKZ6A25TwDQu8,lo-fi jazzhop
New London Flags,1TZ6NyWonWgQDdEFFuhgQg,
Lazy Ghoul,1adocWFAwFLbs7ar3cFlRu,
PIÑA PINK,7L2I1AuvyRXd2ysLSTeKZX,study beats
morefine,2FFUyn1TBHuDA0oPpix9NO,
Miso Colt,0bsWKSbs38UWgIjPBaz5x4,study beats
Bag'o Chips,636ev3bJk1dl7fPvqSlRwg,
Hz.,59HCGLavl7XxBSiAdB2L8j,"chillhop, focus beats, lo-fi jazzhop"
Muddy Mudd,05oBg7V7OuHrEb1YZ7DuJS,
The Way It Izz,1W9e3cxPdsJLicuvQUP3av,
Pat Laine,4ayEtUqC4VtbghdfnMjW9g,
Who Dares Wins,2V9lYv7GWR9uaaDcqm2g6s,study beats
class e,0HfmQce99SOzQR5dBgURe1,
Billy Bass,2yp0SXzKw2QwxY1btRjUS6,
Clique Epique,42s4wWqRaDFw25sMxt0FsT,
ding m,3YpyfRGmyOjU5Sdx6xMwBn,
reviie,0NhZ9c4X8i2SHZP0sHBo8J,
Jimmy Neil,5HfkIGeF9udNWGX8tXCwBT,
Suicideyear,3WaNZnwUPrpOIS5ZcIyjTO,"phonk, wave"
Gary Glitter,61zv3hX7l838ZyhaDyAx8S,
OmenXIII,760kxYHN5QTrD1DehiimjB,"dark trap, emo rap, underground hip hop"
GOTOU寄生獣,3lBMiwsMDQZItXes0VxBsJ,dark trap
mol$,2hVWBpjLW4Q7fboYz2pVYK,ghanaian alternative
HXVRMXN,2kxLXJ17WUKNIwyIfeDigH,drift phonk
BLADEFEAR,74rcJ3L7xZ5AvsFLC4KwhU,drift phonk
KEDELA,0ytXblHAJwc57GVGp6wjvB,drift phonk
V21,67ALWf0iCYJTWxLJEvUJwk,drift phonk
FINIVOID,3NrN6TiwnBL1etcW0RmYoS,drift phonk
AntXres,7v9CZIFskqQfiHrQbI8B3z,drift phonk
Bad Smith,5ENi6vIaG2GiuMP9ykUcMw,drift phonk
Øfdream,70P3LvwslDBQicUfL2Ix02,"drift phonk, wave"
JXXPSINNXR,4RvUX1Yg2s0aCkBPYCsgP7,drift phonk
Times Of Grace,0CfztphU9FWmAhGocFrrYC,"boston metal, melodic metalcore, metalcore"
Weatherday,6pmR08TKSTs8rll6W99VnK,"5th wave emo, lo-fi emo, lo-fi indie, noise pop"
Killswitch Engage,37394IP6uhnjIpsawpMu4l,"alternative metal, boston metal, melodic metalcore, metalcore, nu metal"
XHNORT,23vwxJA0kYYvK0iwe06MAd,drift phonk
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,"disco, funk, motown, post-disco, quiet storm, soul"
James Brown,7GaxyUddsPok8BuhxN6OUW,"funk, motown, soul"
Yarbrough & Peoples,0rJcrQfLLtWSJAKbZPk6NV,"disco, funk, post-disco, quiet storm, urban contemporary"
Prince,5a2EaR3hamoenG9rDuVn8j,"funk, funk rock, minneapolis sound, synth funk"
Cameo,545idYhdloaSlLGBY8E9u2,"disco, electro, funk, motown, popping, post-disco, quiet storm, soul, urban contemporary"
Blue Foundation,1FWybrAwiSa0zKibdLfZZr,dream pop
Wiley Koyote,6n1jCw4xiJGSoLincLfVca,
Tor,2jku7tDXc6XoB6MO2hFuqg,"canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, toronto rap, trap"
A-Wall,56OjNTX2bkrdGcB0staUOV,bedroom pop
Dayglow,6eJa3zG1QZLRB3xgRuyxbm,"austindie, indie pop, modern rock"
Her's,77mJc3M7ZT5oOVM7gNdXim,"indie garage rock, indie pop, liverpool indie"
If I Die First,1YITexXsar0m4s4AROHCKE,emo rap
Analogue Dear,0BXba0ldes9O3QN8JPi1sX,
Michael Lessard,6DpIwexYvFdPpsNOi6zTbE,
SXLECT,5i7Y0mvOXBD5UOJuUj44wf,drift phonk
SXULTAPE VISION,11pTOKTAlFx62eL6hrkpFa,drift phonk
NORTHERN MANE,3FtY9k4TXFfswqYUqHsd1M,drift phonk
BLESSED MANE,4RsEAdLhbUy7j3zHWauPwF,"drift phonk, wave"
GRAVECHILL,1EnZjgGD81emhSdq6adEKt,drift phonk
MXRGX,6gbsXeoeYTUXGlYlxcKAMP,drift phonk
OXWAVE,7B2UfSm1zprogJ0TulxZp9,drift phonk
SAKUREYE,4ah601vLGAuOKxH8q9wYOk,drift phonk
sapphyre,5nqa17OYrgbn9JX5ra4EgS,drift phonk
LXVIATHXN,2SJRVFLT1rSs5oKiqsZ04T,drift phonk
Deadcrow,4ufkY8hmhmYl4aCnzv3dLE,"drift phonk, vapor twitch, wave, witch house"
FRXXMAN,1dNlpJlRKXJeXfWBL3JYGu,drift phonk
Misvto,0hCpbteMQ99xCo7tssqSbN,
DCLXVI,7hCAQKXiGrKcsZe2T0oDha,drift phonk
SCXR SOUL,6yxKWJK7XtaOMK2j9FXqSC,drift phonk
1ODUM DEFECT,3AB5ogWmcHnhfugDHCORWk,drift phonk
ETERNVL SVDNESS,0FNnibWWGPh1bSwBkcUrMg,drift phonk
Sensi Affect,3Euk7oBiNSGOnpUIjLzt9z,"drift phonk, russian witch house, wave, witch house"
SOLDMANE,6lgPuh3qHhrNbvFxgW6Anq,drift phonk
MUPP,7B9Gg9epjQzfNGdxijFczG,drift phonk
vvpskvd.,4HrUqrQRBMyLml2vQmggKA,drift phonk
Willix,5W5bDNCqJ1jbCgTxDD0Cb3,"classic country pop, country, country rock, nashville sound, outlaw country, singer-songwriter, texas country"
TENSU,2ihHEpSZa2NaLfORIRrNby,drift phonk
LVTE BLOOMER,1MLwxzpMgINZzLnBEdiwAE,drift phonk
Yerbownik,3s82bLewibga0RnZiJlJIl,"drift phonk, wave"
REZN,3pDqLo5LnCyCBxhKZygkfK,"psychedelic doom, space rock"
Goreshit,2UyOnfaE8nWXKPwYQyp2La,"glitchbreak, glitchcore"
Forhill,4qpWUfUAeI34HzvCORn1ze,"chillsynth, spacewave, vaporwave"
Michael Cera Palin,4GyAROzBnWHCBr638r5TVP,"5th wave emo, alternative emo, atlanta punk, bubblegrunge, diy emo, emo, indie punk, midwest emo"
Less Gravity,37gab2kHkQ8LnCRXYRPHxe,weirdcore
YUSHEE,79YDNnhemgMLv7ho55aLhi,drift phonk
calm boy,4LE19ue77wve99IzRdnq6t,drift phonk
CREEPYMANE,4iS0O9GXC7newvIHGqgaEz,drift phonk
L19U1D,6eIJYF4G64wbLdUXpxCKd2,drift phonk
Nevorah,5ji25Mlw1WNMfvmsFqRgFO,
GRVI,053q0ukIDRgzwTr4vNSwab,"art pop, canadian electropop, dance pop, electropop, grave wave, indietronica, metropopolis, pop"
førget.,5wHfi1y1q2QxxRGa4XBUwi,"drift phonk, wave"
DXRK SPACE,20vc29DFsRUWA4Cz01Sv8A,drift phonk
SHDØW,1k4FU2VP9e8I3yY9tz3Stt,"drift phonk, wave"
SeeYouSpaceCowboy...,7CFS5X96xBaJft4QdzTTC1,"dreamo, mathcore, metallic hardcore, sasscore, screamo"
Yunggoth✰,2Wpsydr0xZekaBFNQ0OSKd,"dark trap, emo rap, underground hip hop"
Ü Blue,1bynbZ9arzL1g6L7t4v7ZH,swancore
Speak Low,7dTlDQGBnl0lY4Yindh1GT,anthem emo
karson,4u7HZLlEa93Smya8xzWvZm,
Vincent Augustus,2QgeYL2SIhukar1Fx3k4JN,
Erick the Architect,2mQLwfvZtvtTbipKn3xHmK,underground hip hop
Rome in Silver,0Hh9X3QxTHPE2dlAS1g8IN,"electronic trap, future bass, vapor twitch"
Kyle Dixon & Michael Stein,00oL7zWxmWveTsKF7DnIRd,"horror synth, soundtrack"
Canton Jones,3nzEXHMRFWTw4zt3pVRv6V,"christian hip hop, gospel"
Grand Pax,7KN4ibZ3dD1ey3lfo3ojQt,
black midi,7Hvq85OU8T7Hsd63zNBwaL,"art pop, noise rock, uk noise rock, uk post-punk revival"
Vacations,0U7iI0Dk4Ojvi17nZboNO4,newcastle nsw indie
Hindsight,67xB1OcRm0t3j5x5dclu5A,"australian post-hardcore, melodic hardcore"
Chase Huglin,4NNZiDPmRuZSmeNIEiESGX,
PLTS,0u0UpxbGCOvx73fRjlVrkg,"australian alternative rock, modern alternative rock"
Wil Wagner,5q7KcaajItZSuRrg4AHsnQ,
Woven in Hiatus,605gPp803tctd6QXg6pOR2,lo-fi chill
GHOST DATA,042mLfOBpH8OoX8A6sUYhf,future funk
Makari,4YW1GDcW9hobRPMDi8v6XH,"progressive post-hardcore, swancore"
Jakey,3q1NKu1dVzFcBfxFos4kE3,meme rap
Pinkshinyultrablast,3pJuDuFyP5uxCHDpXPczf4,"dream pop, dreamgaze, dreamo, indie shoegaze, nu gaze, russian shoegaze, shoegaze"
Ricky Eat Acid,4BO8wK4OAaFsi6PSzs366S,"indie garage rock, indie psych-pop, lo-fi indie"
Machine Girl,17Vw9uuOYB7XYjPt0LNFN0,digital hardcore
Iliza Shlesinger,62YT0QLaqrFT04TgRkN4El,"comedienne, deep comedy"
Pitbull,0TnOYISbd1XYRBk9myaseg,"dance pop, latin, miami hip hop, pop, pop rap"
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,"contemporary country, country pop"
Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,"reggaeton, reggaeton flow, trap latino"
Luke Combs,718COspgdWOnwOFpJHRZHS,"contemporary country, country, country road"
Elle King,3bhu7P5PfngueRHiB9hjcx,modern blues rock
Lake Vince,5XyJ5y10vvUM4K0Np9HKsk,
Chinese Football,65qWysYTXcTL8nqZzg84Hk,"chinese indie, chinese post-rock, midwest emo, wuhan indie"
93FEETOFSMOKE,0plNgbIlOc13T8ot3vyK79,emo rap
Zubin,3FEd0qHPFOgcpfw7bCXB4x,"classical performance, orchestral performance"
Moody Good,3EN8pUGJtYWutzf2fUxrDH,"dubstep, electro house, electronic trap, gaming dubstep, vapor twitch"
A crow is white,6Ihais1Q3Uht375CjQqeSR,"denpa-kei, japanese indie pop"
Neat Beats,5cCVjEZOzc9HfsjUGCVMd2,chillhop
waveform*,6g12mLVmai580Y6SQnGjcd,"american shoegaze, dreamo, lo-fi indie"
Bell Witch,6lZ0xXnt7D1JXxv03XLX0K,"doom metal, drone metal, post-doom metal, seattle metal"
Childish Japes,1GvymsfDKPsnnlxjRogPXd,
Oddly Shrugs,5leJrR51QcKzkZqUNpYLFN,
Idlehands,0l3jh35IjxJ86K0Lxl0PbQ,"progressive post-hardcore, san diego indie"
Foxtails,428Jnte7ijQ5BCSXQoxpmO,"connecticut indie, midwest emo, new england emo, screamo"
Grim Salvo,5UogEGDRYo5Q9bRIMRjuEC,dark trap
The Armed,4V5obzWMr7BHZrjOiQwB4K,"mathcore, modern rock"
Pale Lungs,76omHHy8aRMsQkDGWDWr2l,nashville indie
Pierce The Veil,4iJLPqClelZOBCBifm8Fzv,"metalcore, modern rock, pop punk, rock"
nocloud,70yOFxmn24fgJ24Z4Ixtss,dark trap
Sybyr,4WVDlzQCHAIWzBP5iZwuOJ,"dark trap, emo rap, underground hip hop, vapor trap"
Instupendo,3ctnkEZGtVBTxS7IMin8nC,weirdcore
２８１４,2wBpW4bAGYVe0yJcBeCTyd,"cyberpunk, dreampunk, hardvapour, slushwave, vaporwave"
Arrow,467o5z7PYxbXFAGA0mvhAQ,"gainesville indie, pop punk"
Pinegrove,2gbT6GPXMis0OAkZbEQCYB,"bubblegrunge, emo, indie folk, indie pop, indie rock, new jersey indie, small room"
EKKSTACY,0ynzbXwyCzxicMKHBoOkSH,"emo rap, sad rap"
Sea in the Sky,2KDObp0EG4Y1zruvbvFOT3,"djent, progressive post-hardcore"
Night-Time Jazz,6Af9SYxKaMNLUwqsnR9QRK,dinner jazz
Amber Twilight,2YihGzUlFb7MxHElA2IZDd,sleep
Seascape Legends,1vwgUTET0ehuy4bqjY6EzM,
Counting Tides,40ojB8ApYVpcfLDCkoSLDV,sleep
Sonic Being,6IEjVEVLQvv1NLUyxyfL36,sleep
Matter and Energy,4nI8wqhtfCFOYX3vvicEN0,background music
Lights of Kharma,4lQl59CLrkUat82HtabPSX,
Norris Melcher,1uNKwFEjuT8w9eXOCqrcAA,sleep
Brainbox,54SQU5335smXLXiFTvOo30,"sleep, white noise"
Calma,1OmJlIsNDkAVfdkmHbvQFM,
Clifford Solum,7fU4kMtmQKYqCJoJGEEjnu,
To There From,1hn9Nb0xO7aw9HMiWsYSjH,
Dax Wolf,6FN6ymYKo21ZEKnL1wNa7w,sleep
Felix Werner,3Ca0AyhocUD897XBmjixrN,sleep
proverbs and recipes,3Qxl12wtJBAYAMnX1K8D8j,
Crystalsong,2SdRLr197dzDytBbZe5RZA,background music
Helike,3EqRbbQlEglmQGw3p815YD,
Little Circuits,1UyzP6admqk7jIIgedlD4B,sleep
Silver Roses,1D4JTnffy0RUs0yeRKNSUT,sleep
Spirit Minds,3GrOqlDYHDtloOS3v1cnvD,background music
Sisu Syndrome,0oLpUOxIR7CnkgQggfksI9,sleep
Benny The Asteroid,6I3mqwgQofGyv5UHQvvVwc,
Syntropy,15uMPKXIhc1TJIxf0rdZoU,binaural
Kazuhiro Hotaru,6E4AAQrnf9tTnO5V4okE2W,
Malik Jeremiassen,6qIThryE8kmwkl6RfPdhHI,sleep
Orla and the Stars,4RxXXiPn3BQ1PxUnmygCLA,sleep
Eyla Calmes,3CAe04TEaKSxEMemLZqw3X,sleep
Leviticus Orion,51fbzRiBO68g0TAVdw9B50,
Jack Rosslyn,2NsHKcM4F9lLMEppqZnsM5,sleep
Heartbeat Sirens,2QGCx78xpOiCXoKRvJMEYY,
The Lay-Backs,3hcHU2Pwf2YPgQXqdEi83C,sleep
Matooma,7MWB4y39Fn6YnVIyxdv77K,ambient
Don Mazuck,45zt0raIfZd0fb6yzSneno,sleep
Nano Watts,7JYlCV6Nw7Vf3IVmV7ihD9,
Sleep Therapist,68k3b1woWXT4Ka3OWAz7WU,sleep
Flying Rivers,0dpYklrmz6pA7Yc3w48IPk,sleep
Perducci,0VEXjsf3JyYFipCgZ2P8Fp,
Sleep Tentacles,5XmgBXKhW63y3BaSISYNOd,
Zen Atlas,6KjzMG22RTsrSCmy71Ok0N,sleep
Sydney Woods,4TmYC9ChYdsrhNwEKkKs2z,sleep
Universo,1Ww4X8PlwRBiocjYoAoQ4N,sleep
Jorin Williams,5sKdm7FEijRv1JQfPHwrc7,sleep
Václav Slezák,3VHBfS16hX93D0BLGwraUz,focus
Tryggve Malmberg,53E9B0OiR03VSuqIqhCguq,sleep
Gerald Kenneth Turner,4n05fm8bjGyVAFjq9luq4L,sleep
Universal Frequency,0pIcKP7M8X29OqdKClIIJH,sleep
Ferndale,3RXfYE9FOxd2Mgxf46ZMb9,sleep
Carufo,19iZvlebGTx7MIFfXSbnb6,sleep
Carligo,6rcMboN5jrM7OzqcqIfLwd,sleep
Andy Kamman,2bI9xKlbtS0cPS3rQ8x87y,sleep
Bjorkman,6N2wYh9RMSqQaeOzhJqPtN,
Lugnet före stormen,6dr0I7Dag5o0aCFKKglKSH,sleep
Ella Ravn,0EcHhtv02X5sMmofhqQo3c,
The Destination,5LqmDSsJGx12mu0u8vmj1w,sleep
Doug Blimpstein,47pBhE9IfTK2560dVhv8hw,sleep
Sir Martin Walker,5Bnqn1xdZlNk13QC9gc5Tu,sleep
Skyler Wilson,2V2FOQ4bEqDyrhGnzLBCr3,sleep
Wiser Noise,0AVjqSe7ExlC8YpGYMXVfn,sleep
Feldgeister,6ZqY3JYu0C4FTgyDhXCVEQ,sleep
fragile eyes,0nM9BcwyEiW5nroAbt9tBf,meditation
Dream Trees,6YjDIchrKX5ndRLIdjfaFY,
Kevin Hutchins,4Urq9nM4xsgb0YitpivOLe,sleep
Cave Painters,11OUQavysIomwEeKYmNQeE,
The Beautiful Star,4V0NOMqZ61n2HOODkKvRrE,
No Vacation,32zeX1IoVKAGWMyy1isKUq,"indie garage rock, indie pop, indie surf"
Airiel,1WOhabhnnH1k6KcD81xGD1,"american shoegaze, dream pop, dreamgaze, dreamo, indie shoegaze, nu gaze, shoegaze"
Joshua Burnside,244AFgFclA9c1IcjWOAqoV,"indie folk, irish singer-songwriter, new americana"
Austin Basham,3Dd1WVQvZUgyi9XEqOIPhA,indie folk
Villagers,2m1l9MLSslzup4vvokKgvQ,"chamber pop, indie folk, indie rock, stomp and holler"
Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,"indie folk, irish singer-songwriter, new americana"
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,"chamber pop, indie folk, indiecoustica, modern indie folk, new americana, stomp and flutter, stomp and holler"
John Paul White,1yDI9pWnlrJmi9kZn3gkCb,"alabama indie, indie folk, new americana"
I Am Oak,3rkCcFVpbFYCvnNKTT7LUe,"dutch indie, dutch indie rock, dutch singer-songwriter"
Isbells,14dULnNGmLKnS59BzNrHi4,"belgian indie, belgian rock"
Humbird,0RLSq3hJOLcEezH3rTpnsB,midwest americana
Henry Jamison,2XdtmipGVPmA62ptDgX8QC,"indie folk, new americana, pop folk, stomp and holler, vermont indie"
Dead Horses,4dcU7cmzO3GECQGSKwl92z,milwaukee indie
Down Like Silver,5u96pPXm3JmksPRgYDiVps,new americana
Jamestown Revival,4w1ZBtHF0HxrGqQdB7i1it,"austin americana, deep new americana, folk-pop, new americana, roots rock, stomp and holler"
Emily Scott Robinson,3oyKiCGdvt3HRj3pCOLCfM,"deep new americana, indie folk, new americana, roots americana, southern americana"
Kelly McFarling,7dBCtHnpE9LRrRftcPRbJr,pop folk
Peter Bradley Adams,0CdbG1eHVjqjkQsGoH2u1V,"acoustic pop, indie folk, indiecoustica, neo mellow, new americana, stomp and holler"
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,"deep new americana, indie folk, new americana, stomp and holler"
Brandon Jenner,6q6eylLazY3ORi6YqH9x4x,pop folk
The Avett Brothers,196lKsA13K3keVXMDFK66q,"indie folk, new americana, north carolina indie, north carolina roots, pop rock, progressive bluegrass, roots rock, stomp and holler"
The Milk Carton Kids,7fxtWEwKKrFaykKItspdYg,"indie folk, new americana, progressive bluegrass, stomp and flutter, stomp and holler"
Darlingside,3DkhgIw7lIyxekurpXNTrm,"boston folk, folk-pop, indie folk, new americana, new england americana, stomp and holler"
Water Liars,6k3UpifDbb2ox25edM5j3P,mississippi indie
Kina Grannis,7h4j9YTJJuAHzLCc3KCvYu,"acoustic pop, neo mellow, pop rock, viral pop"
Ruston Kelly,5zuqnTZOeJzI0N0yQ7XA7I,new americana
Joy Williams,4TCXgdDPm10ensLNCVnIYa,"acoustic pop, christian indie, indie folk, indiecoustica, nashville americana, nashville singer-songwriter, neo mellow, new americana"
Sara Watkins,1FDE7zZ6jmP8HHb9ej3mek,"bluegrass, bluegrass gospel, folk, lilith, new americana, progressive bluegrass, roots rock"
Valerie June,4QZdOCb3UacKbQ1ybDFAKM,"black americana, deep new americana, folk, indie folk, memphis americana, new americana, stomp and holler"
Terrible Sons,3eaJ1prUilN6z7yoFx9u2g,nz pop
Susie Suh,6zDFhpdu4WUVVGTz0JSLMh,acoustic pop
Joy Oladokun,7rrTqtOUOwva4sgTx9C9F9,"black americana, indie folk, la pop, neo mellow, new americana"
Glen Hansard,3Caot8EtHX6wLpNF2wRzS0,"irish rock, irish singer-songwriter, melancholia"
Jason Isbell and the 400 Unit,3Lg3FGwBxOGuefqekQzRUf,"alternative country, deep new americana, folk, new americana, roots rock, stomp and holler"
The Brother Brothers,7bsyET4aRFBJ9dOtGeHCX5,"indie folk, new americana"
Maya De Vitry,183NiypM74rwjSbeava1pq,nashville singer-songwriter
Hozier,2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, pop"
Julian Taylor,35k2toFgs8gru6GMPChzo6,canadian singer-songwriter
Ira Wolf,5jq01ts8cBQWwVZOpMax6s,"indiecoustica, new americana"
Caamp,0wyMPXGfOuQzNR54ujR9Ix,"indie folk, stomp and holler"
Donovan Wolfington,57yKR8Cz145dkhkZqMCdWM,"alternative emo, diy emo, indie punk, midwest emo, new orleans indie"
Flynn Hendry,6Xp76X7LkuRXgKLOtGR32I,
Baroness,3KdXhEwbqFHfNfSk7L9E87,"alternative metal, progressive sludge, sludge metal"
Thisistoodifficult,2pnA0B5xNikwknZXi6XFKV,
Desolent,6UVarlIMgWaaSg0uzD2YoJ,
'68,51EEn3UICoilrrWVZFz30C,atlanta punk
McCafferty,7s3OoIocX1gTOnEvCg2VV8,"alternative emo, modern rock"
Circa Survive,11FY888Qctoy6YueCpFkXT,"dreamo, emo, philly indie, pop punk, post-hardcore, progressive post-hardcore, screamo"
Несогласие,3SURMIUHYRHJ2yeFAXWTW6,"russian alt pop, russian emo, russian indie, russian indie rock"
Dj Smokey,6o5wSBDuLpn2vRpPvGuGBy,"phonk, underground hip hop"
the pillows,6ilYV5oF8whllOnm4VZlYR,hokkaido indie
Dot Hacker,2PnETbh55Irnv3VAFBALfd,"experimental indie rock, modern alternative rock"
I Met a Yeti,3WXUVTFKEiMpV82ufkF7hL,"progressive post-hardcore, swancore"
Blund,5KxqHRU2iBCYcLUk8Jfeke,sleep
Georg Valeks,0CdgdnjNOILlUCUFx0JfWS,sleep
cocabona,5V8HGb7Pt982HEbpmglIYT,chillhop
Juhani Ahonen,4ZZFTeqpq5hugMfAdDh4oZ,sleep
NREM,1pNPv0QPiEM6e7ITG8JcUm,binaural
Moments of Clarity,752MndEnUavC68pPM6NtxB,background music
Sister Luna,1MJ2tuBEPYgaFqTQpruemA,
Floating,3k5YPHQtmwwAFV47yGDf1C,sleep
N70+,3poyGkHeYfYGO2Sqsf21Ii,
On The Rose,1jGg3gjrM3AZsGWPl9XYsF,
Pathfinder,4teMSBnvZUn588FGFbu3qE,"background music, polish metal"
Letter One,4SfajLLhVt2uROSEyVBQdx,sleep
Tottori,2cxaVq3RTbmSCpIv1jBvSp,sleep
Blue Beanie,0Y9WIbgq1IPbxkZW9SDU2I,
Calil,0wZ9TiIXE76xXjZUUbVmN7,sleep
Rea Inarra,5AvObRY7SiwpkfcIIOqb4R,
Even Massi,2u7J0lL8WdlZBR6SqfyGFb,sleep
Karush Vodri,1AajJ3ZjqrdCgpZR8tJ6Lf,sleep
Dominico Lucci,2Oh8aUjFUfE8lFUF2fANyT,sleep
Leerseite,7l8dnU5tDk33Zw78dgfwi5,background music
"oh, the joy.",6kqOxJqJ4r4cIlbYR4GbP4,sleep
Sleepless Eye,0q1jgFxjleKLegFYRiyPxS,sleep
Didio Carrión,1poC0V8QpqJPeO3ogJw0zw,background music
For The Lost,58WBGaTBnBHGIgn19HOnhZ,sleep
Binaural Boy,0hUEiberyRotUdOWeIuQ4z,binaural
petr pechal,2m2Gdx0nH8UftnqxbQG3Nr,
Blissful Dreams,4lPwfvbWNPN2FNrLuijbcC,binaural
Beyond The Last Star,4FyxCX5Fab17TzC7lmzjJI,
Apech,5SPUYIgR6Gpno3V0FACiRf,sleep
Tairata,6S03l2FptTA5eeHeXo115b,sleep
Donald Beaudoin,2Z0z4n4ndyWuJVJYoSvlLI,sleep
Emotional Pleasure,1EP08kGH9Qa0yxHOLxzCC9,sleep
Soothe My Soul,7C8p7eBuwDPhRuOFamOJ9T,sleep
Binaural Landscapes,5F1SC2pxuIO4iT2LnMIjQn,"background music, binaural"
The Binaural Mind,26xtWEL4HqIGvOcVFUyDSI,binaural
Chopade,4l026BCC3zvPlM1ByCfPgv,sleep
Alexander Brinkman,00PBaUiEJHzToevJcWXv4M,sleep
Oberohn,6xkMXOTgxXp0H0xxv2D2vt,
Sami Muni,2s6Fglo2Tu3BBUFr5Ihcq9,sleep
Joseph Martins,3MR09XZH0Q5cRnennqCE2z,
Star Patterns,5D9j0TXcqap4voqjCRUv7d,
Marsupial Habits,09CaTdlZHZvTRb9HbIWQ2r,sleep
Mikael Arvo,2RlRTTL9u7o7tf8dGgb78C,
Jordaan Mason,5zInXkhCwoT9HGWgeKjKS6,"canadian indie folk, lo-fi indie"
Dardan Leistra,1iChBE5eMVIiJBpsUZ0rSH,
Miriam and Blue,4gXusH0nbJbPH55gt8C0d1,
Leny Bhoelai,1b8ShuRcCfZswFuIjEWsvS,"background music, meditation"
Phunard,6H1tyGfLTQzt80IXEGgKAM,sleep
Snacks Daily,,
The Daily,31GxwBlhcV94DmaCv0XSTZ,
The Journal.,2fTgkPOa0HPQBw1I74taWX,
Blis,4QEyQYiRdLu1c6wzHyp0ds,
Hotel Pools,5bQ1u5yLlL2WZv49doSgRz,"chillsynth, synthwave, vaporwave"
Ballroom,0i7Yh2vJ2r5pMEMUjgntGL,
Dido,2mpeljBig2IXLXRAFO9AAs,"new wave pop, pop rock"
Fujitsu,2a42gzUH51UAvwcfy0N6JT,"chillhop, lo-fi beats"
Madson Project.,7dEFLdpxjmqhnv5ePvCTP7,lo-fi chill
Imfinenow,4VegDdugwCSdbyoHdObFEy,"lo-fi chill, sad lo-fi"
drrreems,5JaZBeFp8gpQZVR20WYQhc,
SYML,6AyATGg7mDgBlZ4N5uNog0,pop
Yung PP,2zngZLpuQb4icYonux4kyH,
Invisible Motion,55kth4t5W6MGCPvW8ueDae,sleep
